MSZoning,LotFrontage,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,FullBath,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SaleType,SaleCondition
RL,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1952,1952,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,ALQ,630.0,BLQ,732.0,GasA,TA,Y,SBrkr,0,732,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,68,WD,Normal
RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1959,1959,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,433.0,Rec,528.0,GasA,TA,Y,SBrkr,0,1183,1,TA,Typ,0,Gd,Attchd,RFn,1.0,TA,TA,Y,0,0,WD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,4,1949,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,832.0,GasA,TA,Y,FuseF,629,1461,2,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,204,WD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,1948,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,120.0,Unf,864.0,GasA,TA,Y,SBrkr,0,1495,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,180,36,COD,Abnorml
RL,76.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,780.0,GasA,TA,Y,SBrkr,813,1806,1,TA,Typ,0,Gd,Attchd,Unf,2.0,TA,TA,Y,0,55,WD,Normal
RL,75.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,124.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,941.0,Unf,941.0,GasA,Gd,Y,SBrkr,0,941,1,Gd,Typ,0,Gd,Attchd,Unf,2.0,TA,TA,Y,0,40,WD,Normal
RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,826.0,Unf,1045.0,GasA,TA,Y,SBrkr,0,1045,1,TA,Typ,1,Fa,Attchd,RFn,1.0,TA,TA,Y,0,0,WD,Normal
RM,68.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,901.0,GasA,Gd,Y,SBrkr,517,1378,1,Gd,Typ,0,Gd,Detchd,Unf,1.0,Fa,Fa,P,54,0,WD,Normal
RM,57.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,6,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,LwQ,633.0,Unf,972.0,GasA,Gd,N,FuseA,972,1944,2,TA,Typ,0,Gd,Detchd,Unf,2.0,Fa,TA,N,0,28,WD,Normal
RM,90.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,1910,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,240.0,GasA,TA,Y,SBrkr,496,1306,1,Gd,Typ,0,Gd,Detchd,Unf,2.0,Fa,TA,N,0,0,WD,Normal
RM,90.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,1910,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,504.0,GasA,Ex,Y,SBrkr,700,1464,2,TA,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,N,0,0,WD,Normal
RM,57.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,421.0,Unf,690.0,GasA,TA,Y,FuseA,690,1558,1,TA,Typ,1,Gd,Detchd,Unf,2.0,TA,TA,Y,0,36,WD,Normal
RM,63.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,2fmCon,2Story,4,1920,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Fa,TA,BrkTil,Fa,Po,No,Unf,0.0,Unf,600.0,GasA,Gd,N,SBrkr,600,1701,2,Fa,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,N,0,0,WD,Normal
RM,56.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,801.0,GasA,Gd,N,SBrkr,646,1447,1,TA,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,N,80,0,WD,Normal
RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,384.0,Unf,768.0,GasA,TA,Y,FuseA,560,1328,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,12,WD,Normal
RM,62.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,861.0,GasA,TA,Y,SBrkr,0,861,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,N,0,0,Oth,Normal
RM,50.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,GLQ,0.0,Unf,0.0,GasA,Fa,N,FuseA,0,612,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,Fa,N,0,0,WD,Normal
RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1923,1950,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,Fa,TA,No,Unf,0.0,Unf,624.0,GasA,TA,Y,SBrkr,0,792,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,677.0,GasA,TA,Y,SBrkr,677,1510,2,Gd,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,N,0,0,WD,Normal
RM,70.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,TA,TA,BrkTil,Fa,Gd,Mn,Unf,0.0,Unf,917.0,GasA,Gd,Y,FuseA,917,2007,2,Ex,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,235,WD,Normal
RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1917,2007,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,624.0,GasA,Ex,Y,SBrkr,624,1288,1,Ex,Typ,1,Gd,Attchd,Unf,1.0,TA,TA,N,0,103,WD,Normal
C (all),68.58035714285714,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,1910,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,624.0,GasA,Ex,Y,SBrkr,0,816,1,TA,Typ,1,Gd,Attchd,Unf,0.0,TA,TA,N,0,33,WD,Normal
RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,972.0,GasA,Ex,Y,SBrkr,0,1480,1,TA,Typ,0,Gd,Detchd,Unf,1.0,Fa,TA,Y,0,0,ConLI,Family
RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1910,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,741.0,GasA,Ex,Y,SBrkr,741,1521,1,Gd,Typ,0,Gd,Detchd,Unf,3.0,TA,TA,Y,0,0,WD,Normal
C (all),72.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,CBlock,Fa,TA,No,Unf,0.0,Unf,245.0,GasA,TA,N,SBrkr,0,797,1,TA,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,N,0,36,WD,Abnorml
RL,68.58035714285714,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,1923,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,1022.0,GasA,TA,N,FuseA,0,1432,1,Gd,Typ,1,Gd,BuiltIn,Unf,1.0,Fa,TA,Y,266,61,WD,Normal
RL,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,1930,1982,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,297.0,GasA,Ex,Y,SBrkr,653,1654,2,TA,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,N,244,60,WD,Normal
RM,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1924,1950,Gable,CompShg,Stucco,Stucco,BrkFace,444.0,TA,TA,BrkTil,TA,TA,No,Rec,220.0,Unf,468.0,GasA,Gd,Y,SBrkr,320,1142,1,TA,Typ,0,Gd,Attchd,Fin,1.0,TA,TA,Y,0,0,WD,Normal
RM,51.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,1925,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,960.0,GasA,Gd,Y,SBrkr,0,995,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,15,WD,Abnorml
RM,51.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,273.0,Unf,952.0,GasA,TA,Y,FuseA,588,1582,2,TA,Typ,1,Gd,Detchd,Unf,1.0,Fa,TA,Y,189,0,WD,Normal
RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,1925,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,LwQ,134.0,Unf,1072.0,GasA,TA,Y,SBrkr,0,1072,1,TA,Typ,0,Gd,Detchd,Unf,5.0,Fa,TA,P,0,0,WD,Normal
RM,57.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,1048.0,GasA,Gd,Y,FuseA,720,1768,2,TA,Typ,0,Gd,Detchd,Unf,2.0,Fa,Fa,Y,0,0,WD,Normal
RM,68.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,1915,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,672.0,GasA,Fa,Y,SBrkr,672,1944,2,TA,Min2,0,Gd,Detchd,Unf,1.0,TA,TA,N,24,28,WD,Normal
RM,50.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,1922,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,1040.0,GasA,TA,N,SBrkr,1040,2128,2,TA,Sev,0,Gd,Attchd,Unf,0.0,TA,TA,Y,0,56,WD,Abnorml
RM,57.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,1927,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,Fa,No,BLQ,522.0,Unf,720.0,GasA,Fa,Y,SBrkr,784,1930,2,TA,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RM,68.58035714285714,Pave,IR2,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,2Story,6,1915,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,483.0,GasA,Ex,Y,SBrkr,686,1427,1,Gd,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,Y,0,24,WD,Normal
RM,41.0,Pave,IR3,Bnk,AllPub,Corner,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,1902,2000,Gable,CompShg,MetalSd,MetalSd,Stone,188.0,TA,Fa,BrkTil,TA,Fa,No,Rec,169.0,Unf,1020.0,GasA,TA,N,FuseF,886,1864,2,TA,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,N,0,188,WD,Normal
RM,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,1204.0,GasA,TA,Y,FuseA,462,1666,1,TA,Typ,0,Gd,Detchd,Unf,1.0,Fa,TA,Y,0,0,WD,Normal
RM,86.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SFoyer,4,1923,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Gd,Fa,Av,BLQ,749.0,Rec,858.0,GasA,TA,Y,SBrkr,0,892,1,Gd,Min2,0,Gd,Attchd,Unf,0.0,TA,TA,N,0,0,COD,Abnorml
RM,60.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,2fmCon,2Story,6,1915,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,276.0,ALQ,698.0,GasA,Ex,Y,FuseF,649,1403,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RL,50.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,1946,2001,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,560.0,GasA,Ex,Y,FuseA,0,704,1,Fa,Typ,0,Gd,CarPort,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,1200.0,GasA,TA,Y,SBrkr,0,1200,3,TA,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,Y,120,0,WD,Alloca
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,Gd,Gd,GLQ,1152.0,Unf,1152.0,GasA,TA,Y,SBrkr,0,1152,2,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,Fa,N,0,0,WD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,585.0,GasA,TA,N,FuseA,425,1112,2,TA,Typ,0,Gd,Detchd,Unf,1.0,Po,Po,N,0,0,WD,Normal
RL,75.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,172.0,TA,TA,CBlock,TA,TA,No,BLQ,527.0,Unf,1052.0,GasA,TA,Y,SBrkr,0,1052,1,TA,Typ,1,Po,Attchd,Fin,1.0,TA,TA,Y,0,215,WD,Abnorml
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,456.0,Unf,456.0,GasA,TA,Y,SBrkr,0,1034,1,TA,Typ,1,Fa,Basment,Fin,2.0,TA,TA,Y,0,0,WD,Normal
RL,88.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,No,Unf,0.0,Unf,552.0,GasA,TA,Y,SBrkr,611,1774,2,TA,Typ,1,TA,Attchd,Unf,1.0,TA,TA,Y,290,40,WD,Normal
RL,88.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,BLQ,588.0,Unf,1138.0,GasA,Ex,Y,SBrkr,0,1138,1,TA,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,0,0,COD,Normal
RL,68.58035714285714,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,366.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,825.0,GasA,Ex,Y,SBrkr,0,2071,1,TA,Typ,1,TA,Attchd,Unf,1.0,TA,TA,Y,131,28,WD,Normal
RL,68.58035714285714,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,2,1947,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,TA,TA,No,GLQ,0.0,Unf,0.0,GasA,Fa,N,SBrkr,0,660,1,Fa,Min2,0,Gd,Attchd,Unf,0.0,TA,TA,N,0,0,WD,Normal
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,1954,1954,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,0.0,Unf,0.0,GasA,TA,Y,SBrkr,0,1383,1,TA,Mod,0,Gd,Attchd,Unf,2.0,Fa,TA,Y,0,0,WD,Normal
RL,68.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,257.0,Unf,1073.0,GasA,TA,Y,FuseA,0,1073,1,TA,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RL,50.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,1946,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,342.0,Unf,747.0,GasA,Ex,Y,SBrkr,747,1639,1,Gd,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,Y,0,50,WD,Normal
RL,62.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,173.0,Unf,1089.0,GasW,TA,Y,SBrkr,0,1089,1,TA,Typ,1,Gd,Detchd,RFn,1.0,TA,TA,P,328,0,WD,Normal
RL,42.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,1Story,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,149.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,552.0,ALQ,1049.0,GasA,TA,Y,SBrkr,0,1049,2,Gd,Typ,0,Gd,Attchd,Fin,1.0,TA,TA,Y,0,105,WD,Normal
RL,74.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,SLvl,7,1990,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,460.0,ALQ,1054.0,GasA,Gd,Y,SBrkr,0,1061,1,Gd,Typ,0,Gd,Attchd,Unf,2.0,TA,TA,Y,114,36,WD,Normal
RL,66.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,6,1983,1983,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100.0,Gd,TA,CBlock,Gd,TA,Av,Rec,70.0,GLQ,520.0,GasA,Gd,Y,SBrkr,0,1338,1,Gd,Min2,1,Po,Attchd,Unf,2.0,TA,TA,Y,0,0,WD,Normal
RL,85.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,474.0,Unf,1079.0,GasA,Ex,Y,SBrkr,800,1879,2,Gd,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,400,100,WD,Normal
RL,120.0,Pave,Reg,Bnk,AllPub,FR2,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,5,1880,2007,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,TA,TA,No,GLQ,0.0,Unf,0.0,GasA,Ex,Y,SBrkr,728,2016,1,TA,Mod,1,TA,Attchd,Unf,2.0,TA,TA,P,0,0,WD,Normal
RL,64.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,TA,TA,No,GLQ,0.0,Unf,0.0,GasA,TA,Y,SBrkr,1114,2228,2,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,73,0,WD,Alloca
RL,64.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,TA,TA,No,GLQ,0.0,Unf,0.0,GasA,TA,Y,SBrkr,0,1535,2,TA,Typ,0,Gd,Attchd,Unf,2.0,TA,TA,Y,0,0,WD,Alloca
RL,64.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,1979,1979,Gable,CompShg,Plywood,Plywood,BrkFace,216.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1094.0,Unf,1094.0,GasA,TA,Y,SBrkr,0,1229,0,Gd,Typ,2,TA,Detchd,Unf,2.0,TA,TA,Y,120,0,WD,Alloca
RL,64.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,TA,TA,No,GLQ,0.0,Unf,0.0,GasA,TA,Y,SBrkr,0,1513,2,TA,Typ,0,Gd,Attchd,Unf,2.0,TA,TA,Y,0,0,WD,Alloca
RL,68.58035714285714,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,7,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,820.0,Unf,1168.0,GasA,Ex,Y,SBrkr,1619,2787,4,TA,Typ,2,TA,BuiltIn,Fin,4.0,TA,TA,Y,312,0,WD,Normal
RL,68.58035714285714,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,820.0,Unf,1168.0,GasA,Ex,Y,SBrkr,1619,2787,4,TA,Typ,2,TA,BuiltIn,Fin,4.0,TA,TA,Y,312,0,WD,Normal
RL,68.58035714285714,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,820.0,Unf,1168.0,GasA,Ex,Y,SBrkr,1619,2787,4,TA,Typ,2,TA,BuiltIn,Fin,4.0,TA,TA,Y,312,0,WD,Normal
RL,84.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,2009,2009,Hip,CompShg,VinylSd,VinylSd,Stone,242.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1021.0,Unf,1555.0,GasA,Ex,Y,SBrkr,0,1680,1,Ex,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,185,24,New,Partial
